Date,Period,Demand,TCL,TransmissionLoss
2018-06-12,4,5530.079,0.000,27.23
2018-06-12,3,5608.481,0.000,27.95
2018-06-12,2,5699.949,0.000,28.79
2018-06-12,1,5791.749,0.000,29.64
2018-06-11,48,5919.503,0.000,30.81
2018-06-11,47,6034.121,0.000,31.87
2018-06-11,46,6164.609,0.000,33.07
2018-06-11,45,6288.143,0.000,34.20
2018-06-11,44,6420.454,0.000,35.42
2018-06-11,43,6527.732,0.000,36.41
2018-06-11,42,6580.866,0.000,36.90
2018-06-11,41,6613.609,0.000,37.20
2018-06-11,40,6660.376,0.000,37.63
2018-06-11,39,6685.062,0.000,37.85
2018-06-11,38,6667.657,0.000,37.69
2018-06-11,37,6669.064,0.000,37.71
2018-06-11,36,6753.509,0.000,38.48
2018-06-11,35,6867.720,0.000,39.54
2018-06-11,34,6935.153,0.000,40.16
2018-06-11,33,6963.571,0.000,40.42
2018-06-11,32,6973.153,0.000,40.51
2018-06-11,31,6976.940,0.000,40.54
2018-06-11,30,6982.527,0.000,40.59
2018-06-11,29,6994.972,0.000,40.71
2018-06-11,28,6999.395,0.000,40.75
2018-06-11,27,6979.644,0.000,40.56
2018-06-11,26,6926.053,0.000,40.07
2018-06-11,25,6896.968,0.000,39.80
2018-06-11,24,6954.039,0.000,40.33
2018-06-11,23,7004.285,0.000,40.79
2018-06-11,22,7006.199,0.000,40.81
2018-06-11,21,6973.128,0.000,40.50
2018-06-11,20,6914.065,0.000,39.96
2018-06-11,19,6862.337,0.000,39.49
2018-06-11,18,6762.122,0.000,38.56
2018-06-11,17,6576.209,0.000,36.85
2018-06-11,16,6250.376,0.000,33.86
2018-06-11,15,5968.895,0.000,31.27
2018-06-11,14,5784.921,0.000,29.57
2018-06-11,13,5631.000,0.000,28.16
2018-06-11,12,5463.764,0.000,26.62
2018-06-11,11,5308.427,0.000,25.19
2018-06-11,10,5232.416,0.000,24.49
2018-06-11,9,5214.007,0.000,24.32
2018-06-11,8,5209.365,0.000,24.28
2018-06-11,7,5235.572,0.000,24.52
2018-06-11,6,5271.162,0.000,24.85
2018-06-11,5,5308.168,0.000,25.19
2018-06-11,4,5374.935,0.000,25.80
2018-06-11,3,5450.032,0.000,26.49
2018-06-11,2,5556.857,0.000,27.48
2018-06-11,1,5659.627,0.000,28.42
2018-06-10,48,5749.668,0.000,29.25
2018-06-10,47,5847.438,0.000,30.15
2018-06-10,46,5942.092,0.000,31.02
2018-06-10,45,6026.617,0.000,31.80
2018-06-10,44,6122.955,0.000,32.68
2018-06-10,43,6170.379,0.000,33.12
2018-06-10,42,6168.958,0.000,33.11
2018-06-10,41,6119.272,0.000,32.65
2018-06-10,40,6115.441,0.000,32.61
2018-06-10,39,6088.280,0.000,32.36
2018-06-10,38,6003.541,0.000,31.58
2018-06-10,37,5917.520,0.000,30.79
2018-06-10,36,5867.890,0.000,30.34
2018-06-10,35,5910.299,0.000,30.73
2018-06-10,34,5903.276,0.000,30.66
2018-06-10,33,5890.921,0.000,30.55
2018-06-10,32,5887.437,0.000,30.52
2018-06-10,31,5906.606,0.000,30.69
2018-06-10,30,5912.411,0.000,30.75
2018-06-10,29,5927.242,0.000,30.88
2018-06-10,28,5939.736,0.000,31.00
2018-06-10,27,5922.515,0.000,30.84
2018-06-10,26,5902.804,0.000,30.66
2018-06-10,25,5890.081,0.000,30.54
2018-06-10,24,5902.973,0.000,30.66
2018-06-10,23,5929.568,0.000,30.90
2018-06-10,22,5930.984,0.000,30.92
2018-06-10,21,5899.161,0.000,30.62
2018-06-10,20,5836.857,0.000,30.05
2018-06-10,19,5754.499,0.000,29.29
2018-06-10,18,5655.596,0.000,28.38
2018-06-10,17,5543.821,0.000,27.36
2018-06-10,16,5422.563,0.000,26.24
2018-06-10,15,5341.373,0.000,25.49
2018-06-10,14,5321.940,0.000,25.31
2018-06-10,13,5312.204,0.000,25.22
2018-06-10,12,5306.951,0.000,25.18
2018-06-10,11,5256.033,0.000,24.71
2018-06-10,10,5225.527,0.000,24.43
2018-06-10,9,5228.937,0.000,24.46
2018-06-10,8,5245.879,0.000,24.61
2018-06-10,7,5265.814,0.000,24.80
2018-06-10,6,5306.668,0.000,25.17
2018-06-10,5,5371.571,0.000,25.77
2018-06-10,4,5431.723,0.000,26.32
2018-06-10,3,5499.235,0.000,26.94
2018-06-10,2,5582.309,0.000,27.71
2018-06-10,1,5663.886,0.000,28.46
2018-06-09,48,5768.107,0.000,29.42
2018-06-09,47,5864.520,0.000,30.31
2018-06-09,46,5962.712,0.000,31.21
2018-06-09,45,6020.727,0.000,31.74
2018-06-09,44,6129.347,0.000,32.74
2018-06-09,43,6190.294,0.000,33.30
2018-06-09,42,6185.100,0.000,33.25
2018-06-09,41,6186.174,0.000,33.26
2018-06-09,40,6189.016,0.000,33.29
2018-06-09,39,6162.874,0.000,33.05
2018-06-09,38,6088.389,0.000,32.37
2018-06-09,37,6013.113,0.000,31.67
2018-06-09,36,6020.633,0.000,31.74
2018-06-09,35,6040.115,0.000,31.92
2018-06-09,34,6072.475,0.000,32.22
2018-06-09,33,6112.290,0.000,32.59
2018-06-09,32,6125.912,0.000,32.71
2018-06-09,31,6139.028,0.000,32.83
2018-06-09,30,6150.797,0.000,32.94
2018-06-09,29,6186.765,0.000,33.27
2018-06-09,28,6226.664,0.000,33.64
2018-06-09,27,6238.115,0.000,33.74
2018-06-09,26,6249.998,0.000,33.85
2018-06-09,25,6285.847,0.000,34.18
2018-06-09,24,6344.185,0.000,34.72
2018-06-09,23,6386.619,0.000,35.11
2018-06-09,22,6399.372,0.000,35.23
2018-06-09,21,6367.335,0.000,34.93
2018-06-09,20,6269.923,0.000,34.04
2018-06-09,19,6192.192,0.000,33.32
2018-06-09,18,6073.210,0.000,32.23
2018-06-09,17,5930.258,0.000,30.91
2018-06-09,16,5691.003,0.000,28.71
2018-06-09,15,5539.770,0.000,27.32
2018-06-09,14,5443.472,0.000,26.43
2018-06-09,13,5368.037,0.000,25.74
2018-06-09,12,5327.611,0.000,25.37
2018-06-09,11,5318.496,0.000,25.28
2018-06-09,10,5275.252,0.000,24.88
2018-06-09,9,5250.481,0.000,24.66
2018-06-09,8,5253.826,0.000,24.69
2018-06-09,7,5295.813,0.000,25.07
2018-06-09,6,5348.018,0.000,25.55
2018-06-09,5,5403.960,0.000,26.07
2018-06-09,4,5458.869,0.000,26.57
2018-06-09,3,5540.048,0.000,27.32
2018-06-09,2,5616.000,0.000,28.02
2018-06-09,1,5712.125,0.000,28.90
2018-06-08,48,5830.426,0.000,29.99
2018-06-08,47,5947.569,0.000,31.07
2018-06-08,46,6060.721,0.000,32.11
2018-06-08,45,6147.974,0.000,32.91
2018-06-08,44,6258.268,0.000,33.93
2018-06-08,43,6345.919,0.000,34.73
2018-06-08,42,6398.248,0.000,35.22
2018-06-08,41,6443.122,0.000,35.63
2018-06-08,40,6480.288,0.000,35.97
2018-06-08,39,6508.269,0.000,36.23
2018-06-08,38,6499.328,0.000,36.15
2018-06-08,37,6501.719,0.000,36.17
2018-06-08,36,6589.275,0.000,36.97
2018-06-08,35,6701.543,0.000,38.01
2018-06-08,34,6785.894,0.000,38.78
2018-06-08,33,6815.256,0.000,39.05
2018-06-08,32,6832.363,0.000,39.21
2018-06-08,31,6836.438,0.000,39.25
2018-06-08,30,6829.222,0.000,39.18
2018-06-08,29,6838.595,0.000,39.27
2018-06-08,28,6806.176,0.000,38.97
2018-06-08,27,6757.167,0.000,38.52
2018-06-08,26,6702.591,0.000,38.02
2018-06-08,25,6682.811,0.000,37.83
2018-06-08,24,6760.606,0.000,38.55
2018-06-08,23,6853.515,0.000,39.40
2018-06-08,22,6938.517,0.000,40.19
2018-06-08,21,7005.955,0.000,40.81
2018-06-08,20,6966.722,0.000,40.45
2018-06-08,19,6894.662,0.000,39.78
2018-06-08,18,6801.609,0.000,38.93
2018-06-08,17,6621.501,0.000,37.27
2018-06-08,16,6312.750,0.000,34.43
2018-06-08,15,6048.515,0.000,32.00
2018-06-08,14,5890.946,0.000,30.55
2018-06-08,13,5766.060,0.000,29.40
2018-06-08,12,5614.828,0.000,28.01
2018-06-08,11,5484.261,0.000,26.81
2018-06-08,10,5419.517,0.000,26.21
2018-06-08,9,5405.616,0.000,26.08
2018-06-08,8,5407.410,0.000,26.10
2018-06-08,7,5428.940,0.000,26.30
2018-06-08,6,5475.857,0.000,26.73
2018-06-08,5,5518.807,0.000,27.13
2018-06-08,4,5587.284,0.000,27.76
2018-06-08,3,5662.878,0.000,28.45
2018-06-08,2,5770.498,0.000,29.44
2018-06-08,1,5886.249,0.000,30.51
2018-06-07,48,5997.334,0.000,31.53
2018-06-07,47,6111.907,0.000,32.58
2018-06-07,46,6231.585,0.000,33.68
2018-06-07,45,6342.098,0.000,34.70
2018-06-07,44,6444.276,0.000,35.64
2018-06-07,43,6541.196,0.000,36.53
2018-06-07,42,6604.712,0.000,37.12
2018-06-07,41,6652.464,0.000,37.55
2018-06-07,40,6717.024,0.000,38.15
2018-06-07,39,6742.655,0.000,38.38
2018-06-07,38,6719.489,0.000,38.17
2018-06-07,37,6689.153,0.000,37.89
2018-06-07,36,6781.545,0.000,38.74
2018-06-07,35,6913.876,0.000,39.96
2018-06-07,34,6987.005,0.000,40.63
2018-06-07,33,7017.411,0.000,40.91
2018-06-07,32,7038.231,0.000,41.10
2018-06-07,31,7032.272,0.000,41.05
2018-06-07,30,7033.166,0.000,41.06
2018-06-07,29,7036.551,0.000,41.09
2018-06-07,28,7017.943,0.000,40.92
2018-06-07,27,6974.371,0.000,40.52
2018-06-07,26,6922.032,0.000,40.03
2018-06-07,25,6904.210,0.000,39.87
2018-06-07,24,6953.507,0.000,40.32
2018-06-07,23,7026.780,0.000,41.00
2018-06-07,22,7036.924,0.000,41.09
2018-06-07,21,7007.069,0.000,40.82
2018-06-07,20,6947.081,0.000,40.27
2018-06-07,19,6867.625,0.000,39.53
2018-06-07,18,6762.167,0.000,38.56
2018-06-07,17,6584.932,0.000,36.93
2018-06-07,16,6275.097,0.000,34.08
2018-06-07,15,6006.160,0.000,31.61
2018-06-07,14,5852.344,0.000,30.19
2018-06-07,13,5724.446,0.000,29.02
2018-06-07,12,5564.104,0.000,27.54
2018-06-07,11,5431.295,0.000,26.32
2018-06-07,10,5355.776,0.000,25.63
2018-06-07,9,5341.622,0.000,25.49
2018-06-07,8,5340.553,0.000,25.49
2018-06-07,7,5377.634,0.000,25.83
2018-06-07,6,5404.065,0.000,26.07
2018-06-07,5,5455.032,0.000,26.54
2018-06-07,4,5516.705,0.000,27.11
2018-06-07,3,5586.195,0.000,27.74
2018-06-07,2,5670.238,0.000,28.52
2018-06-07,1,5787.008,0.000,29.59
2018-06-06,48,5914.697,0.000,30.77
2018-06-06,47,6052.510,0.000,32.04
2018-06-06,46,6189.225,0.000,33.29
2018-06-06,45,6313.083,0.000,34.43
2018-06-06,44,6442.626,0.000,35.62
2018-06-06,43,6539.064,0.000,36.51
2018-06-06,42,6584.172,0.000,36.93
2018-06-06,41,6615.880,0.000,37.22
2018-06-06,40,6673.373,0.000,37.75
2018-06-06,39,6697.915,0.000,37.97
2018-06-06,38,6690.400,0.000,37.90
2018-06-06,37,6674.163,0.000,37.75
2018-06-06,36,6756.854,0.000,38.52
2018-06-06,35,6879.186,0.000,39.64
2018-06-06,34,6951.455,0.000,40.31
2018-06-06,33,6983.079,0.000,40.60
2018-06-06,32,6991.234,0.000,40.67
2018-06-06,31,6993.267,0.000,40.69
2018-06-06,30,6998.406,0.000,40.74
2018-06-06,29,6990.340,0.000,40.66
2018-06-06,28,6998.784,0.000,40.74
2018-06-06,27,6952.071,0.000,40.31
2018-06-06,26,6881.452,0.000,39.66
2018-06-06,25,6859.286,0.000,39.46
2018-06-06,24,6915.521,0.000,39.97
2018-06-06,23,6981.135,0.000,40.58
2018-06-06,22,7004.161,0.000,40.79
2018-06-06,21,6976.866,0.000,40.54
2018-06-06,20,6906.237,0.000,39.89
2018-06-06,19,6837.865,0.000,39.26
2018-06-06,18,6728.644,0.000,38.26
2018-06-06,17,6538.363,0.000,36.50
2018-06-06,16,6232.082,0.000,33.69
2018-06-06,15,5946.680,0.000,31.06
2018-06-06,14,5782.262,0.000,29.55
2018-06-06,13,5651.834,0.000,28.35
2018-06-06,12,5490.448,0.000,26.86
2018-06-06,11,5358.301,0.000,25.65
2018-06-06,10,5289.149,0.000,25.01
2018-06-06,9,5271.962,0.000,24.85
2018-06-06,8,5269.244,0.000,24.83
2018-06-06,7,5299.253,0.000,25.11
2018-06-06,6,5349.559,0.000,25.57
2018-06-06,5,5384.448,0.000,25.89
2018-06-06,4,5451.528,0.000,26.51
2018-06-06,3,5515.085,0.000,27.09
2018-06-06,2,5548.896,0.000,27.40
2018-06-06,1,5646.770,0.000,28.30
2018-06-05,48,5837.285,0.000,30.06
2018-06-05,47,6018.228,0.000,31.72
2018-06-05,46,6152.984,0.000,32.96
2018-06-05,45,6288.566,0.000,34.21
2018-06-05,44,6422.820,0.000,35.44
2018-06-05,43,6546.305,0.000,36.58
2018-06-05,42,6594.743,0.000,37.02
2018-06-05,41,6638.151,0.000,37.42
2018-06-05,40,6689.859,0.000,37.90
2018-06-05,39,6704.058,0.000,38.03
2018-06-05,38,6688.278,0.000,37.88
2018-06-05,37,6691.543,0.000,37.91
2018-06-05,36,6796.689,0.000,38.88
2018-06-05,35,6920.109,0.000,40.02
2018-06-05,34,6980.579,0.000,40.57
2018-06-05,33,7003.466,0.000,40.78
2018-06-05,32,7007.839,0.000,40.82
2018-06-05,31,7010.195,0.000,40.85
2018-06-05,30,7028.907,0.000,41.02
2018-06-05,29,7016.770,0.000,40.91
2018-06-05,28,7027.764,0.000,41.01
2018-06-05,27,6985.405,0.000,40.62
2018-06-05,26,6920.387,0.000,40.02
2018-06-05,25,6899.886,0.000,39.83
2018-06-05,24,6947.777,0.000,40.27
2018-06-05,23,7006.149,0.000,40.81
2018-06-05,22,7004.127,0.000,40.79
2018-06-05,21,6985.111,0.000,40.62
2018-06-05,20,6919.632,0.000,40.01
2018-06-05,19,6859.022,0.000,39.46
2018-06-05,18,6745.950,0.000,38.41
2018-06-05,17,6564.267,0.000,36.74
2018-06-05,16,6218.330,0.000,33.56
2018-06-05,15,5928.201,0.000,30.89
2018-06-05,14,5772.024,0.000,29.45
2018-06-05,13,5629.762,0.000,28.15
2018-06-05,12,5455.688,0.000,26.54
2018-06-05,11,5307.796,0.000,25.18
2018-06-05,10,5239.861,0.000,24.56
2018-06-05,9,5226.084,0.000,24.43
2018-06-05,8,5227.595,0.000,24.45
2018-06-05,7,5234.240,0.000,24.51
2018-06-05,6,5268.180,0.000,24.82
2018-06-05,5,5312.214,0.000,25.22
2018-06-05,4,5375.681,0.000,25.81
2018-06-05,3,5462.204,0.000,26.60
2018-06-05,2,5586.384,0.000,27.75
2018-06-05,1,5672.773,0.000,28.54
2018-06-04,48,5786.243,0.000,29.59
2018-06-04,47,5898.928,0.000,30.62
2018-06-04,46,6038.122,0.000,31.90
2018-06-04,45,6170.220,0.000,33.12
2018-06-04,44,6308.689,0.000,34.39
2018-06-04,43,6430.608,0.000,35.51
2018-06-04,42,6487.520,0.000,36.04
2018-06-04,41,6519.770,0.000,36.33
2018-06-04,40,6569.127,0.000,36.79
2018-06-04,39,6581.448,0.000,36.90
2018-06-04,38,6550.266,0.000,36.61
2018-06-04,37,6519.556,0.000,36.33
2018-06-04,36,6609.583,0.000,37.16
2018-06-04,35,6744.041,0.000,38.40
2018-06-04,34,6818.432,0.000,39.08
2018-06-04,33,6861.239,0.000,39.48
2018-06-04,32,6857.243,0.000,39.44
2018-06-04,31,6851.478,0.000,39.39
2018-06-04,30,6858.515,0.000,39.45
2018-06-04,29,6853.878,0.000,39.41
2018-06-04,28,6837.060,0.000,39.25
2018-06-04,27,6786.803,0.000,38.79
2018-06-04,26,6747.048,0.000,38.42
2018-06-04,25,6729.792,0.000,38.27
2018-06-04,24,6781.276,0.000,38.74
2018-06-04,23,6846.026,0.000,39.34
2018-06-04,22,6838.208,0.000,39.26
2018-06-04,21,6786.689,0.000,38.79
2018-06-04,20,6730.568,0.000,38.27
2018-06-04,19,6706.896,0.000,38.06
2018-06-04,18,6658.498,0.000,37.61
2018-06-04,17,6479.235,0.000,35.96
2018-06-04,16,6171.681,0.000,33.13
2018-06-04,15,5856.116,0.000,30.23
2018-06-04,14,5663.007,0.000,28.45
2018-06-04,13,5505.895,0.000,27.01
2018-06-04,12,5330.051,0.000,25.39
2018-06-04,11,5171.836,0.000,23.93
2018-06-04,10,5093.067,0.000,23.21
2018-06-04,9,5066.472,0.000,22.96
2018-06-04,8,5060.369,0.000,22.91
2018-06-04,7,5083.435,0.000,23.12
2018-06-04,6,5109.473,0.000,23.36
2018-06-04,5,5157.264,0.000,23.80
2018-06-04,4,5211.760,0.000,24.30
2018-06-04,3,5286.633,0.000,24.99
2018-06-04,2,5373.151,0.000,25.78
2018-06-04,1,5477.074,0.000,26.74
2018-06-03,48,5604.216,0.000,27.91
2018-06-03,47,5719.858,0.000,28.97
2018-06-03,46,5844.526,0.000,30.12
2018-06-03,45,5931.193,0.000,30.92
2018-06-03,44,6028.764,0.000,31.82
2018-06-03,43,6081.769,0.000,32.30
2018-06-03,42,6079.264,0.000,32.28
2018-06-03,41,6040.036,0.000,31.92
2018-06-03,40,6032.024,0.000,31.85
2018-06-03,39,5995.808,0.000,31.51
2018-06-03,38,5919.106,0.000,30.81
2018-06-03,37,5815.849,0.000,29.86
2018-06-03,36,5761.552,0.000,29.36
2018-06-03,35,5795.472,0.000,29.67
2018-06-03,34,5780.482,0.000,29.53
2018-06-03,33,5778.325,0.000,29.51
2018-06-03,32,5781.342,0.000,29.54
2018-06-03,31,5782.605,0.000,29.55
2018-06-03,30,5784.414,0.000,29.57
2018-06-03,29,5793.047,0.000,29.65
2018-06-03,28,5796.918,0.000,29.68
2018-06-03,27,5786.809,0.000,29.59
2018-06-03,26,5752.959,0.000,29.28
2018-06-03,25,5751.005,0.000,29.26
2018-06-03,24,5779.976,0.000,29.53
2018-06-03,23,5779.667,0.000,29.52
2018-06-03,22,5782.595,0.000,29.55
2018-06-03,21,5734.252,0.000,29.11
2018-06-03,20,5644.001,0.000,28.28
2018-06-03,19,5550.988,0.000,27.42
2018-06-03,18,5436.832,0.000,26.37
2018-06-03,17,5304.292,0.000,25.15
2018-06-03,16,5197.516,0.000,24.17
2018-06-03,15,5107.336,0.000,23.34
2018-06-03,14,5073.903,0.000,23.03
2018-06-03,13,5060.210,0.000,22.91
2018-06-03,12,5039.833,0.000,22.72
2018-06-03,11,4990.203,0.000,22.26
2018-06-03,10,4955.512,0.000,21.94
2018-06-03,9,4952.928,0.000,21.92
2018-06-03,8,4973.086,0.000,22.10
2018-06-03,7,5001.872,0.000,22.37
2018-06-03,6,5053.381,0.000,22.84
2018-06-03,5,5100.472,0.000,23.28
2018-06-03,4,5177.269,0.000,23.98
2018-06-03,3,5246.983,0.000,24.62
2018-06-03,2,5313.675,0.000,25.24
2018-06-03,1,5416.117,0.000,26.18
2018-06-02,48,5542.628,0.000,27.34
2018-06-02,47,5677.951,0.000,28.59
2018-06-02,46,5776.730,0.000,29.50
2018-06-02,45,5860.340,0.000,30.27
2018-06-02,44,5942.052,0.000,31.02
2018-06-02,43,6013.516,0.000,31.68
2018-06-02,42,6060.547,0.000,32.11
2018-06-02,41,6068.027,0.000,32.18
2018-06-02,40,6051.382,0.000,32.02
2018-06-02,39,6024.107,0.000,31.77
2018-06-02,38,5945.670,0.000,31.05
2018-06-02,37,5881.170,0.000,30.46
2018-06-02,36,5861.881,0.000,30.28
2018-06-02,35,5870.141,0.000,30.36
2018-06-02,34,5888.714,0.000,30.53
2018-06-02,33,5906.303,0.000,30.69
2018-06-02,32,5917.704,0.000,30.79
2018-06-02,31,5923.286,0.000,30.85
2018-06-02,30,5930.596,0.000,30.91
2018-06-02,29,5953.215,0.000,31.12
2018-06-02,28,5964.919,0.000,31.23
2018-06-02,27,5965.610,0.000,31.24
2018-06-02,26,5990.211,0.000,31.46
2018-06-02,25,6024.122,0.000,31.77
2018-06-02,24,6076.809,0.000,32.26
2018-06-02,23,6120.709,0.000,32.66
2018-06-02,22,6133.745,0.000,32.78
2018-06-02,21,6113.134,0.000,32.59
2018-06-02,20,6061.178,0.000,32.11
2018-06-02,19,5975.301,0.000,31.32
2018-06-02,18,5860.420,0.000,30.27
2018-06-02,17,5702.752,0.000,28.82
2018-06-02,16,5465.678,0.000,26.64
2018-06-02,15,5288.169,0.000,25.00
2018-06-02,14,5240.641,0.000,24.57
2018-06-02,13,5255.670,0.000,24.70
2018-06-02,12,5182.035,0.000,24.03
2018-06-02,11,5091.198,0.000,23.19
2018-06-02,10,5087.098,0.000,23.15
2018-06-02,9,5078.863,0.000,23.08
2018-06-02,8,5086.347,0.000,23.15
2018-06-02,7,5090.448,0.000,23.18
2018-06-02,6,5145.893,0.000,23.69
2018-06-02,5,5205.965,0.000,24.25
2018-06-02,4,5268.195,0.000,24.82
2018-06-02,3,5350.230,0.000,25.57
2018-06-02,2,5426.345,0.000,26.27
2018-06-02,1,5541.351,0.000,27.33
2018-06-01,48,5647.346,0.000,28.31
2018-06-01,47,5767.496,0.000,29.41
2018-06-01,46,5872.413,0.000,30.38
2018-06-01,45,5977.414,0.000,31.34
2018-06-01,44,6108.040,0.000,32.55
2018-06-01,43,6207.659,0.000,33.46
2018-06-01,42,6269.451,0.000,34.03
2018-06-01,41,6322.367,0.000,34.52
2018-06-01,40,6363.891,0.000,34.90
2018-06-01,39,6382.394,0.000,35.07
2018-06-01,38,6380.635,0.000,35.05
2018-06-01,37,6368.508,0.000,34.94
2018-06-01,36,6462.282,0.000,35.80
2018-06-01,35,6592.894,0.000,37.01
2018-06-01,34,6672.453,0.000,37.74
2018-06-01,33,6710.360,0.000,38.09
2018-06-01,32,6722.044,0.000,38.19
2018-06-01,31,6743.832,0.000,38.40
2018-06-01,30,6754.970,0.000,38.50
2018-06-01,29,6758.211,0.000,38.53
2018-06-01,28,6747.227,0.000,38.43
2018-06-01,27,6695.300,0.000,37.95
2018-06-01,26,6651.967,0.000,37.55
2018-06-01,25,6613.832,0.000,37.20
2018-06-01,24,6653.060,0.000,37.56
2018-06-01,23,6711.408,0.000,38.10
2018-06-01,22,6717.427,0.000,38.15
2018-06-01,21,6684.600,0.000,37.85
2018-06-01,20,6630.671,0.000,37.35
2018-06-01,19,6584.365,0.000,36.93
2018-06-01,18,6515.327,0.000,36.29
2018-06-01,17,6312.675,0.000,34.43
2018-06-01,16,5997.174,0.000,31.53
2018-06-01,15,5716.623,0.000,28.94
2018-06-01,14,5552.663,0.000,27.44
2018-06-01,13,5426.917,0.000,26.28
2018-06-01,12,5278.806,0.000,24.92
2018-06-01,11,5179.818,0.000,24.01
2018-06-01,10,5121.629,0.000,23.47
2018-06-01,9,5105.889,0.000,23.33
2018-06-01,8,5108.822,0.000,23.35
2018-06-01,7,5128.468,0.000,23.53
2018-06-01,6,5152.722,0.000,23.76
2018-06-01,5,5191.622,0.000,24.11
2018-06-01,4,5259.771,0.000,24.74
2018-06-01,3,5353.609,0.000,25.61
2018-06-01,2,5473.709,0.000,26.71
2018-06-01,1,5586.836,0.000,27.75
2018-05-31,48,5691.460,0.000,28.71
2018-05-31,47,5818.637,0.000,29.88
2018-05-31,46,5952.310,0.000,31.11
2018-05-31,45,6070.064,0.000,32.20
2018-05-31,44,6209.697,0.000,33.48
2018-05-31,43,6317.849,0.000,34.48
2018-05-31,42,6374.735,0.000,35.00
2018-05-31,41,6414.605,0.000,35.37
2018-05-31,40,6437.730,0.000,35.58
2018-05-31,39,6438.133,0.000,35.58
2018-05-31,38,6412.497,0.000,35.35
2018-05-31,37,6382.682,0.000,35.07
2018-05-31,36,6469.126,0.000,35.87
2018-05-31,35,6588.167,0.000,36.96
2018-05-31,34,6653.408,0.000,37.56
2018-05-31,33,6692.661,0.000,37.92
2018-05-31,32,6712.268,0.000,38.10
2018-05-31,31,6715.658,0.000,38.14
2018-05-31,30,6709.465,0.000,38.08
2018-05-31,29,6692.532,0.000,37.92
2018-05-31,28,6697.845,0.000,37.97
2018-05-31,27,6686.166,0.000,37.86
2018-05-31,26,6644.840,0.000,37.48
2018-05-31,25,6650.441,0.000,37.54
2018-05-31,24,6735.264,0.000,38.32
2018-05-31,23,6813.169,0.000,39.03
2018-05-31,22,6830.619,0.000,39.19
2018-05-31,21,6789.392,0.000,38.81
2018-05-31,20,6735.781,0.000,38.32
2018-05-31,19,6693.934,0.000,37.94
2018-05-31,18,6591.716,0.000,37.00
2018-05-31,17,6410.281,0.000,35.33
2018-05-31,16,6084.651,0.000,32.33
2018-05-31,15,5805.049,0.000,29.76
2018-05-31,14,5631.248,0.000,28.16
2018-05-31,13,5492.188,0.000,26.88
2018-05-31,12,5329.758,0.000,25.39
2018-05-31,11,5190.454,0.000,24.10
2018-05-31,10,5116.128,0.000,23.42
2018-05-31,9,5083.112,0.000,23.12
2018-05-31,8,5081.527,0.000,23.10
2018-05-31,7,5104.657,0.000,23.31
2018-05-31,6,5135.227,0.000,23.60
2018-05-31,5,5173.591,0.000,23.95
2018-05-31,4,5237.967,0.000,24.54
2018-05-31,3,5341.781,0.000,25.50
2018-05-31,2,5356.661,0.000,25.63
2018-05-31,1,5444.481,0.000,26.44
2018-05-30,48,5591.160,0.000,27.79
2018-05-30,47,5782.664,0.000,29.55
2018-05-30,46,5942.514,0.000,31.02
2018-05-30,45,6085.407,0.000,32.34
2018-05-30,44,6236.902,0.000,33.73
2018-05-30,43,6352.877,0.000,34.80
2018-05-30,42,6425.479,0.000,35.47
2018-05-30,41,6474.632,0.000,35.92
2018-05-30,40,6523.065,0.000,36.36
2018-05-30,39,6524.516,0.000,36.38
2018-05-30,38,6492.554,0.000,36.08
2018-05-30,37,6468.301,0.000,35.86
2018-05-30,36,6564.023,0.000,36.74
2018-05-30,35,6683.422,0.000,37.84
2018-05-30,34,6735.140,0.000,38.32
2018-05-30,33,6746.969,0.000,38.42
2018-05-30,32,6753.643,0.000,38.49
2018-05-30,31,6747.108,0.000,38.43
2018-05-30,30,6764.254,0.000,38.58
2018-05-30,29,6791.301,0.000,38.83
2018-05-30,28,6804.327,0.000,38.95
2018-05-30,27,6759.150,0.000,38.54
2018-05-30,26,6694.237,0.000,37.94
2018-05-30,25,6664.929,0.000,37.67
2018-05-30,24,6736.323,0.000,38.33
2018-05-30,23,6789.497,0.000,38.82
2018-05-30,22,6804.044,0.000,38.95
2018-05-30,21,6764.622,0.000,38.59
2018-05-30,20,6717.795,0.000,38.16
2018-05-30,19,6659.253,0.000,37.62
2018-05-30,18,6560.261,0.000,36.71
2018-05-30,17,6347.351,0.000,34.75
2018-05-30,16,6010.375,0.000,31.65
2018-05-30,15,5723.884,0.000,29.01
2018-05-30,14,5544.870,0.000,27.36
2018-05-30,13,5413.682,0.000,26.16
2018-05-30,12,5245.208,0.000,24.61
2018-05-30,11,5114.806,0.000,23.41
2018-05-30,10,5048.103,0.000,22.79
2018-05-30,9,5008.522,0.000,22.43
2018-05-30,8,5018.905,0.000,22.53
2018-05-30,7,5032.030,0.000,22.65
2018-05-30,6,5061.577,0.000,22.92
2018-05-30,5,5124.437,0.000,23.50
2018-05-30,4,5176.727,0.000,23.98
2018-05-30,3,5297.587,0.000,25.09
2018-05-30,2,5384.458,0.000,25.89
2018-05-30,1,5457.532,0.000,26.56
2018-05-29,48,5551.356,0.000,27.42
2018-05-29,47,5658.151,0.000,28.41
2018-05-29,46,5786.849,0.000,29.59
2018-05-29,45,5891.537,0.000,30.55
2018-05-29,44,6000.783,0.000,31.56
2018-05-29,43,6067.425,0.000,32.17
2018-05-29,42,6053.937,0.000,32.05
