"Date","Period","Total_Demand","TCQ","Net_Demand"
"2024-01-15",44,"6579.341","506.982047501831","6072.358772810669"
"2024-01-15",45,"6396.181","488.53733625714597","5907.643816086604"
"2024-01-15",46,"6251.833","467.270071464411","5784.562936348089"
"2024-01-15",47,"6104.731","443.898437208139","5660.832519823111"
"2024-01-15",48,"5952.455","409.230666371385","5543.224411753615"
"2024-01-16",1,"5791.516","415.350537834662","5376.165575446588"
"2024-01-16",2,"5681.6","397.13677366202","5284.46332399423"
"2024-01-16",3,"5602.045","383.04170247851","5219.00321939649"
"2024-01-16",4,"5545.904","370.628854616902","5175.274953976848"
"2024-01-16",5,"5495.682","360.553706585054","5135.128422321196"
"2024-01-16",6,"5456.225","352.39848342446","5103.82661423179"
"2024-01-16",7,"5433.413","345.086066518676","5088.327019418824"
"2024-01-16",8,"5417.156","340.95819339320695","5076.197568325543"
"2024-01-16",9,"5428.711","339.086970714893","5089.623966785107"
"2024-01-16",10,"5487.089","338.984652006826","5148.104215180674"
"2024-01-16",11,"5611.294","343.948495438935","5267.345449873565"
"2024-01-16",12,"5790.542","348.271397850624","5442.2705943368765"
"2024-01-16",13,"5985.803","356.758274754606","5629.044947901644"
"2024-01-16",14,"6154.098","359.126852039741","5794.971292491509"
"2024-01-16",15,"6333.395","374.88405909027995","5958.51096044097"
"2024-01-16",16,"6544.049","392.734546877371","6151.314281247629"
"2024-01-16",17,"6700.807","417.28631150359297","6283.5208174026575"
"2024-01-16",18,"6760.8","437.327106388335","6323.472698299165"
"2024-01-16",19,"6805.192","456.201663313922","6348.990231217328"
"2024-01-16",20,"6874.579","470.689211124953","6403.889890437547"
"2024-01-16",21,"6899.548","485.371126678831","6414.176724883669"
"2024-01-16",22,"6838.129","489.648162083455","6348.480744166545"
"2024-01-16",23,"6813.308","493.96485858828095","6319.343246880469"
"2024-01-16",24,"6737.456","493.609263275271","6243.846791412229"
"2024-01-16",25,"6634.14","488.69654769513","6145.44358902362"
"2024-01-16",26,"6668.736","483.05068454945905","6185.685155294291"
"2024-01-16",27,"6707.124","482.3044951289","6224.8195283086"
"2024-01-16",28,"6743.758","484.75094551943704","6259.006866980563"
"2024-01-16",29,"6674.218","484.309570082638","6189.908203354862"
"2024-01-16",30,"6675.669","482.29139026974","6193.37755504276"
"2024-01-16",31,"6747.148","483.168722788107","6263.979226430643"
"2024-01-16",32,"6774.289","483.78940798054504","6290.499654519455"
"2024-01-16",33,"6778.891","487.452027103724","6291.439086177526"
"2024-01-16",34,"6813.651","488.782768847833","6324.868110058417"
"2024-01-16",35,"6840.554","492.90093933719197","6347.653259881558"
"2024-01-16",36,"6860.051","493.19910638517604","6366.8516748648235"
"2024-01-16",37,"6848.292","494.397507952995","6353.894484234505"
"2024-01-16",38,"6872.745","501.872727532206","6370.872389655294"
"2024-01-16",39,"6857.512","513.5954335787981","6343.916773452452"
"2024-01-16",40,"6841.806","521.702647591887","6320.1035047518635"
"2024-01-16",41,"6807.513","523.105970094427","6284.407213499323"
"2024-01-16",42,"6755.691","520.200345600202","6235.490572368548"
"2024-01-16",43,"6653.637","518.001028911877","6135.636178119373"
"2024-01-16",44,"6506.098","506.982047501831","5999.116097029419"
"2024-01-16",45,"6347.893","488.53733625714597","5859.355730149104"
"2024-01-16",46,"6199.001","467.270071464411","5731.730905098089"
"2024-01-16",47,"6061.795","443.898437208139","5617.896484666861"
"2024-01-16",48,"5937.053","409.230666371385","5527.822556284865"
"2024-01-17",1,"5823.98","415.350537834662","5408.629442634088"
"2024-01-17",2,"5714.074","397.13677366202","5316.93744508798"
"2024-01-17",3,"5645.15","383.04170247851","5262.10819986524"
"2024-01-17",4,"5577.816","370.628854616902","5207.187063351848"
"2024-01-17",5,"5523.151","360.553706585054","5162.597172321196"
"2024-01-17",6,"5468.958","352.39848342446","5116.55952438804"
"2024-01-17",7,"5446.524","345.086066518676","5101.437859262574"
"2024-01-17",8,"5439.357","340.95819339320695","5098.398740200543"
"2024-01-17",9,"5434.069","339.086970714893","5094.981876941357"
"2024-01-17",10,"5443.85","338.984652006826","5104.865445649424"
"2024-01-17",11,"5534.86","343.948495438935","5190.911367842315"
"2024-01-17",12,"5691.246","348.271397850624","5342.9746958993765"
"2024-01-17",13,"5880.131","356.758274754606","5523.372584620394"
"2024-01-17",14,"6062.157","359.126852039741","5703.030374522759"
"2024-01-17",15,"6273.104","374.88405909027995","5898.21994481597"
"2024-01-17",16,"6496.362","392.734546877371","6103.627269528879"
"2024-01-17",17,"6691.742","417.28631150359297","6274.4558759964075"
"2024-01-17",18,"6806.892","437.327106388335","6369.564983455415"
"2024-01-17",19,"6854.599","456.201663313922","6398.397457779828"
"2024-01-17",20,"6857.362","470.689211124953","6386.672605281297"
"2024-01-17",21,"6846.384","485.371126678831","6361.012662383669"
"2024-01-17",22,"6859.634","489.648162083455","6369.985626979045"
"2024-01-17",23,"6869.246","493.96485858828095","6375.281235161719"
"2024-01-17",24,"6938.567","493.609263275271","6444.957631255979"
"2024-01-17",25,"6873.813","488.69654769513","6385.11644058612"
"2024-01-17",26,"6843.68","483.05068454945905","6360.629491231791"
"2024-01-17",27,"6914.567","482.3044951289","6432.26239940235"
"2024-01-17",28,"6842.964","484.75094551943704","6358.212921668063"
"2024-01-17",29,"6790.377","484.309570082638","6306.067383042362"
"2024-01-17",30,"6814.929","482.29139026974","6332.63780894901"
"2024-01-17",31,"6812.295","483.168722788107","6329.126199086893"
"2024-01-17",32,"6827.781","483.78940798054504","6343.991353738205"
"2024-01-17",33,"6828.283","487.452027103724","6340.831176021276"
"2024-01-17",34,"6911.366","488.782768847833","6422.583442089667"
"2024-01-17",35,"6918.404","492.90093933719197","6425.502869256558"
"2024-01-17",36,"6806.519","493.19910638517604","6313.3199365835735"
"2024-01-17",37,"6804.561","494.397507952995","6310.163527203255"
"2024-01-17",38,"6882.864","501.872727532206","6380.991041999044"
"2024-01-17",39,"6936.311","513.5954335787981","6422.715601577452"
"2024-01-17",40,"6917.276","521.702647591887","6395.5732313143635"
"2024-01-17",41,"6857.343","523.105970094427","6334.236803343073"
"2024-01-17",42,"6809.531","520.200345600202","6289.330416118548"
"2024-01-17",43,"6740.766","518.001028911877","6222.765084369373"
"2024-01-17",44,"6607.759","506.982047501831","6100.776741560669"
"2024-01-17",45,"6452.074","488.53733625714597","5963.536882492854"
"2024-01-17",46,"6308.391","467.270071464411","5841.121041816839"
"2024-01-17",47,"6165.394","443.898437208139","5721.495605760611"
"2024-01-17",48,"5984.556","409.230666371385","5575.325485972365"
"2024-01-18",1,"5811.66","415.350537834662","5396.309618415338"
"2024-01-18",2,"5692.648","397.13677366202","5295.51117555673"
"2024-01-18",3,"5633.833","383.04170247851","5250.79130533399"
"2024-01-18",4,"5571.643","370.628854616902","5201.014211789348"
"2024-01-18",5,"5522.336","360.553706585054","5161.782230914946"
"2024-01-18",6,"5479.38","352.39848342446","5126.98139938804"
"2024-01-18",7,"5437.115","345.086066518676","5092.029167856324"
"2024-01-18",8,"5417.678","340.95819339320695","5076.720029263043"
"2024-01-18",9,"5412.25","339.086970714893","5073.163029285107"
"2024-01-18",10,"5472.522","338.984652006826","5133.537320649424"
"2024-01-18",11,"5589.202","343.948495438935","5245.253652998565"
"2024-01-18",12,"5777.357","348.271397850624","5429.0855357431265"
"2024-01-18",13,"5973.781","356.758274754606","5617.022486964144"
"2024-01-18",14,"6149.381","359.126852039741","5790.254007335259"
"2024-01-18",15,"6315.483","374.88405909027995","5940.59885106597"
"2024-01-18",16,"6517.28","392.734546877371","6124.545238278879"
"2024-01-18",17,"6665.759","417.28631150359297","6248.4724775589075"
"2024-01-18",18,"6716.309","437.327106388335","6278.981975642915"
"2024-01-18",19,"6737.446","456.201663313922","6281.244137467328"
"2024-01-18",20,"6789.303","470.689211124953","6318.614011531297"
"2024-01-18",21,"6850.335","485.371126678831","6364.963834258669"
"2024-01-18",22,"6849.803","489.648162083455","6360.155060572795"
"2024-01-18",23,"6853.64","493.96485858828095","6359.675278130469"
"2024-01-18",24,"6796.44","493.609263275271","6302.830678130979"
"2024-01-18",25,"6725.792","488.69654769513","6237.09544449237"
"2024-01-18",26,"6684.789","483.05068454945905","6201.738377950541"
"2024-01-18",27,"6719.51","482.3044951289","6237.2052704961"
"2024-01-18",28,"6770.348","484.75094551943704","6285.597199011813"
"2024-01-18",29,"6847.179","484.309570082638","6362.869629136112"
"2024-01-18",30,"6877.054","482.29139026974","6394.76280894901"
"2024-01-18",31,"6933.115","483.168722788107","6449.946511586893"
"2024-01-18",32,"6927.454","483.78940798054504","6443.664693581955"
"2024-01-18",33,"6949.263","487.452027103724","6461.811156490026"
"2024-01-18",34,"6938.016","488.782768847833","6449.233344433417"
"2024-01-18",35,"6894.752","492.90093933719197","6401.851013787808"
"2024-01-18",36,"6863.411","493.19910638517604","6370.2120264273235"
"2024-01-18",37,"6826.712","494.397507952995","6332.314406109505"
"2024-01-18",38,"6838.298","501.872727532206","6336.425124030294"
"2024-01-18",39,"6881.169","513.5954335787981","6367.573511733702"
"2024-01-18",40,"6898.196","521.702647591887","6376.4931531893635"
"2024-01-18",41,"6831.374","523.105970094427","6308.268053343073"
"2024-01-18",42,"6763.569","520.200345600202","6243.368502056048"
"2024-01-18",43,"6665.277","518.001028911877","6147.275826556873"
"2024-01-18",44,"6523.205","506.982047501831","6016.223030623169"
"2024-01-18",45,"6355.586","488.53733625714597","5867.048601242854"
"2024-01-18",46,"6207.426","467.270071464411","5740.155709785589"
"2024-01-18",47,"6061.422","443.898437208139","5617.523437791861"
"2024-01-18",48,"5950.8","409.230666371385","5541.569138316115"
"2024-01-19",1,"5855.654","415.350537834662","5440.303270759088"
"2024-01-19",2,"5742.497","397.13677366202","5345.36029665048"
"2024-01-19",3,"5621.388","383.04170247851","5238.34648111524"
"2024-01-19",4,"5552.777","370.628854616902","5182.148000851848"
"2024-01-19",5,"5501.735","360.553706585054","5141.181156696196"
"2024-01-19",6,"5460.758","352.39848342446","5108.35932907554"
"2024-01-19",7,"5426.027","345.086066518676","5080.940788950074"
"2024-01-19",8,"5407.927","340.95819339320695","5066.968564419293"
"2024-01-19",9,"5423.194","339.086970714893","5084.106876941357"
"2024-01-19",10,"5474.475","338.984652006826","5135.490445649424"
"2024-01-19",11,"5589.187","343.948495438935","5245.238516279815"
"2024-01-19",12,"5770.861","348.271397850624","5422.5894419931265"
"2024-01-19",13,"5983.363","356.758274754606","5626.604518214144"
"2024-01-19",14,"6158.342","359.126852039741","5799.214944835259"
"2024-01-19",15,"6330.075","374.88405909027995","5955.19113622222"
"2024-01-19",16,"6512.479","392.734546877371","6119.744457028879"
"2024-01-19",17,"6653.841","417.28631150359297","6236.5545088089075"
"2024-01-19",18,"6710.062","437.327106388335","6272.734905330415"
"2024-01-19",19,"6752.659","456.201663313922","6296.457516373578"
"2024-01-19",20,"6833.034","470.689211124953","6362.344968562547"
"2024-01-19",21,"6914.234","485.371126678831","6428.862760039919"
"2024-01-19",22,"6902.271","489.648162083455","6412.622834010295"
"2024-01-19",23,"6779.368","493.96485858828095","6285.403305474219"
"2024-01-19",24,"6622.475","493.609263275271","6128.865834380979"
"2024-01-19",25,"6571.13","488.69654769513","6082.43333511737"
"2024-01-19",26,"6598.967","483.05068454945905","6115.916112325541"
"2024-01-19",27,"6676.062","482.3044951289","6193.75751658985"
"2024-01-19",28,"6758.733","484.75094551943704","6273.981964636813"
"2024-01-19",29,"6793.876","484.309570082638","6309.566406479862"
"2024-01-19",30,"6784.895","482.29139026974","6302.60362926151"
"2024-01-19",31,"6826.881","483.168722788107","6343.712136586893"
"2024-01-19",32,"6961.479","483.78940798054504","6477.689595925705"
"2024-01-19",33,"7028.688","487.452027103724","6541.235961177526"
"2024-01-19",34,"7023.972","488.782768847833","6535.189399120917"
"2024-01-19",35,"7003.784","492.90093933719197","6510.883240350308"
"2024-01-19",36,"6968.661","493.19910638517604","6475.4620264273235"
"2024-01-19",37,"6884.633","494.397507952995","6390.235304547005"
"2024-01-19",38,"6840.31","501.872727532206","6338.437331061544"
"2024-01-19",39,"6808.353","513.5954335787981","6294.757593764952"
"2024-01-19",40,"6782.365","521.702647591887","6260.6625867831135"
"2024-01-19",41,"6723.754","523.105970094427","6200.647936155573"
"2024-01-19",42,"6664.686","520.200345600202","6144.485689556048"
"2024-01-19",43,"6565.166","518.001028911877","6047.164986713123"
"2024-01-19",44,"6417.234","506.982047501831","5910.251839216919"
"2024-01-19",45,"6241.097","488.53733625714597","5752.559831711604"
"2024-01-19",46,"6103.97","467.270071464411","5636.700143379339"
"2024-01-19",47,"5972.504","443.898437208139","5528.605469041861"
"2024-01-19",48,"5838.155","409.230666371385","5428.924118784865"
"2024-01-20",1,"5713.08","21306.5380959966","-15593.458017871599"
"2024-01-20",2,"5615.603","21306.5380959966","-15690.935068652849"
"2024-01-20",3,"5554.467","21306.5380959966","-15752.071299121599"
"2024-01-20",4,"5488.122","21306.5380959966","-15818.416025684099"
"2024-01-20",5,"5439.501","21306.5380959966","-15867.037119434099"
"2024-01-20",6,"5385.731","21306.5380959966","-15920.807138965349"
