Year,Month,Day,Period,Sum of Demand_Sum,Sum of DST,Sum of TCQ
2023,July,2,21,6083,5597.119167942544,485.880832057456
2023,July,2,22,6076,5586.652701687039,489.347298312961
2023,July,2,23,6010,5518.404556772084,491.595443227916
2023,July,2,24,5944,5454.037559869686,489.96244013031395
2023,July,2,25,5883,5398.701023069308,484.298976930692
2023,July,2,26,5861,5380.045200690953,480.954799309047
2023,July,2,27,5897,5415.377011597005,481.62298840299496
2023,July,2,28,5957,5474.698926120425,482.301073879575
2023,July,2,29,5964,5480.006411442421,483.99358855757896
2023,July,2,30,6035,5551.097511476474,483.902488523526
2023,July,2,31,6156,5671.753237317063,484.246762682937
2023,July,2,32,6200,5716.022738807705,483.977261192295
2023,July,2,33,6216,5730.956395248909,485.043604751091
2023,July,2,34,6187,5703.009110455866,483.990889544134
2023,July,2,35,6289,5803.191374882482,485.80862511751803
2023,July,2,36,6347,5863.747673826303,483.25232617369704
2023,July,2,37,6417,5933.754937837797,483.245062162203
2023,July,2,38,6500,6007.617511123101,492.382488876899
2023,July,2,39,6550,6040.16519037132,509.83480962868
2023,July,2,40,6597,6073.531940322865,523.468059677135
2023,July,2,41,6636,6105.875839956299,530.124160043701
2023,July,2,42,6677,6140.767605997887,536.232394002113
2023,July,2,43,6682,6136.53598038185,545.46401961815
2023,July,2,44,6604,6055.936030726761,548.0639692732391
2023,July,2,45,6497,5953.714883939541,543.285116060459
2023,July,2,46,6401,5869.219545372302,531.7804546276981
2023,July,2,47,6292,5778.375209035122,513.624790964878
2023,July,2,48,6235,5751.586099552301,483.413900447699
2023,July,3,1,6165,5707.81539229631,457.18460770369
2023,July,3,2,6049,5617.256116949397,431.74388305060296
2023,July,3,3,5886,5470.763751001983,415.236248998017
2023,July,3,4,5816,5412.594188256768,403.405811743232
2023,July,3,5,5763,5368.496702359292,394.50329764070796
2023,July,3,6,5709,5321.14417490588,387.85582509412
2023,July,3,7,5670,5287.509449322899,382.490550677101
2023,July,3,8,5648,5269.577868755402,378.422131244598
2023,July,3,9,5636,5258.201927275374,377.79807272462597
2023,July,3,10,5664,5284.771046490443,379.228953509557
2023,July,3,11,5746,5353.628487285098,392.371512714902
2023,July,3,12,5878,5466.037678089129,411.962321910871
2023,July,3,13,6043,5602.065970936433,440.934029063567
2023,July,3,14,6191,5746.268469208052,444.73153079194805
2023,July,3,15,6363,5926.470107546961,436.529892453039
2023,July,3,16,6607,6175.149205621202,431.850794378798
2023,July,3,17,6869,6432.452485268312,436.547514731688
2023,July,3,18,7010,6563.766659460991,446.233340539009
2023,July,3,19,7096,6637.400587229341,458.599412770659
2023,July,3,20,7149,6683.963702331468,465.03629766853203
2023,July,3,21,7131,6656.768207204937,474.231792795063
2023,July,3,22,7133,6654.994074150415,478.00592584958497
2023,July,3,23,7112,6630.096570956722,481.903429043278
2023,July,3,24,7073,6593.438219911105,479.561780088895
2023,July,3,25,7014,6538.656769239246,475.343230760754
2023,July,3,26,6960,6489.239611646537,470.760388353463
2023,July,3,27,7113,6638.366484519445,474.633515480555
2023,July,3,28,7199,6721.043592469645,477.95640753035497
2023,July,3,29,7156,6671.870062736022,484.129937263978
2023,July,3,30,7116,6632.446589344985,483.553410655015
2023,July,3,31,7148,6663.482202342189,484.517797657811
2023,July,3,32,7252,6764.676954086221,487.323045913779
2023,July,3,33,7297,6803.820795631836,493.179204368164
2023,July,3,34,7304,6807.5240957932965,496.47590420670304
2023,July,3,35,7248,6747.883591257546,500.11640874245404
2023,July,3,36,7166,6664.51575055638,501.48424944362
2023,July,3,37,7089,6588.334093989022,500.665906010978
2023,July,3,38,7050,6536.962871284627,513.037128715373
2023,July,3,39,7051,6516.980313545685,534.019686454315
2023,July,3,40,7057,6507.480625590462,549.519374409538
2023,July,3,41,7029,6473.648332411993,555.3516675880071
2023,July,3,42,6986,6427.354385167703,558.6456148322969
2023,July,3,43,6930,6374.128474052226,555.871525947774
2023,July,3,44,6821,6262.333570447269,558.666429552731
2023,July,3,45,6693,6144.46484829821,548.53515170179
2023,July,3,46,6573,6034.992202899474,538.0077971005261
2023,July,3,47,6442,5936.025361263159,505.974638736841
2023,July,3,48,6219,5752.124813297888,466.87518670211205
2023,July,4,1,6009,5551.81539229631,457.18460770369
2023,July,4,2,5896,5464.256116949397,431.74388305060296
2023,July,4,3,5881,5465.763751001983,415.236248998017
2023,July,4,4,5809,5405.594188256768,403.405811743232
2023,July,4,5,5749,5354.496702359292,394.50329764070796
2023,July,4,6,5714,5326.14417490588,387.85582509412
2023,July,4,7,5672,5289.509449322899,382.490550677101
2023,July,4,8,5650,5271.577868755402,378.422131244598
2023,July,4,9,5652,5274.201927275374,377.79807272462597
2023,July,4,10,5691,5311.771046490443,379.228953509557
2023,July,4,11,5774,5381.628487285098,392.371512714902
2023,July,4,12,5924,5512.037678089129,411.962321910871
2023,July,4,13,6100,5659.065970936433,440.934029063567
2023,July,4,14,6265,5820.268469208052,444.73153079194805
2023,July,4,15,6458,6021.470107546961,436.529892453039
2023,July,4,16,6698,6266.149205621202,431.850794378798
2023,July,4,17,6894,6457.452485268312,436.547514731688
2023,July,4,18,7027,6580.766659460991,446.233340539009
2023,July,4,19,7086,6627.400587229341,458.599412770659
2023,July,4,20,7127,6661.963702331468,465.03629766853203
2023,July,4,21,7139,6664.768207204937,474.231792795063
2023,July,4,22,7058,6579.994074150415,478.00592584958497
2023,July,4,23,6959,6477.096570956722,481.903429043278
2023,July,4,24,6922,6442.438219911105,479.561780088895
2023,July,4,25,6910,6434.656769239246,475.343230760754
2023,July,4,26,6886,6415.239611646537,470.760388353463
2023,July,4,27,6915,6440.366484519445,474.633515480555
2023,July,4,28,6916,6438.043592469645,477.95640753035497
2023,July,4,29,6977,6492.870062736022,484.129937263978
2023,July,4,30,6982,6498.446589344985,483.553410655015
2023,July,4,31,7000,6515.482202342189,484.517797657811
2023,July,4,32,7047,6559.676954086221,487.323045913779
2023,July,4,33,7062,6568.820795631836,493.179204368164
2023,July,4,34,7128,6631.5240957932965,496.47590420670304
2023,July,4,35,7176,6675.883591257546,500.11640874245404
2023,July,4,36,7143,6641.51575055638,501.48424944362
2023,July,4,37,7089,6588.334093989022,500.665906010978
2023,July,4,38,7119,6605.962871284627,513.037128715373
2023,July,4,39,7145,6610.980313545685,534.019686454315
2023,July,4,40,7127,6577.480625590462,549.519374409538
2023,July,4,41,7096,6540.648332411993,555.3516675880071
2023,July,4,42,7057,6498.354385167703,558.6456148322969
2023,July,4,43,6993,6437.128474052226,555.871525947774
2023,July,4,44,6882,6323.333570447269,558.666429552731
2023,July,4,45,6756,6207.46484829821,548.53515170179
2023,July,4,46,6636,6097.992202899474,538.0077971005261
2023,July,4,47,6511,6005.025361263159,505.974638736841
2023,July,4,48,6391,5924.124813297888,466.87518670211205
2023,July,5,1,6263,5805.81539229631,457.18460770369
2023,July,5,2,6135,5703.256116949397,431.74388305060296
2023,July,5,3,6040,5624.763751001983,415.236248998017
2023,July,5,4,5967,5563.594188256768,403.405811743232
2023,July,5,5,5914,5519.496702359292,394.50329764070796
2023,July,5,6,5850,5462.14417490588,387.85582509412
2023,July,5,7,5844,5461.509449322899,382.490550677101
2023,July,5,8,5823,5444.577868755402,378.422131244598
2023,July,5,9,5798,5420.201927275374,377.79807272462597
2023,July,5,10,5790,5410.771046490443,379.228953509557
2023,July,5,11,5869,5476.628487285098,392.371512714902
2023,July,5,12,6014,5602.037678089129,411.962321910871
2023,July,5,13,6191,5750.065970936433,440.934029063567
2023,July,5,14,6367,5922.268469208052,444.73153079194805
2023,July,5,15,6536,6099.470107546961,436.529892453039
2023,July,5,16,6763,6331.149205621202,431.850794378798
2023,July,5,17,6961,6524.452485268312,436.547514731688
2023,July,5,18,7097,6650.766659460991,446.233340539009
2023,July,5,19,7181,6722.400587229341,458.599412770659
2023,July,5,20,7203,6737.963702331468,465.03629766853203
2023,July,5,21,7195,6720.768207204937,474.231792795063
2023,July,5,22,7177,6698.994074150415,478.00592584958497
2023,July,5,23,7158,6676.096570956722,481.903429043278
2023,July,5,24,7115,6635.438219911105,479.561780088895
2023,July,5,25,7071,6595.656769239246,475.343230760754
2023,July,5,26,7046,6575.239611646537,470.760388353463
2023,July,5,27,7115,6640.366484519445,474.633515480555
2023,July,5,28,7168,6690.043592469645,477.95640753035497
2023,July,5,29,7188,6703.870062736022,484.129937263978
2023,July,5,30,7187,6703.446589344985,483.553410655015
2023,July,5,31,7195,6710.482202342189,484.517797657811
2023,July,5,32,7262,6774.676954086221,487.323045913779
2023,July,5,33,7305,6811.820795631836,493.179204368164
2023,July,5,34,7328,6831.5240957932965,496.47590420670304
2023,July,5,35,7324,6823.883591257546,500.11640874245404
2023,July,5,36,7248,6746.51575055638,501.48424944362
2023,July,5,37,7142,6641.334093989022,500.665906010978
2023,July,5,38,7108,6594.962871284627,513.037128715373
2023,July,5,39,7090,6555.980313545685,534.019686454315
2023,July,5,40,7026,6476.480625590462,549.519374409538
2023,July,5,41,6991,6435.648332411993,555.3516675880071
2023,July,5,42,6963,6404.354385167703,558.6456148322969
2023,July,5,43,6877,6321.128474052226,555.871525947774
2023,July,5,44,6710,6151.333570447269,558.666429552731
2023,July,5,45,6620,6071.46484829821,548.53515170179
2023,July,5,46,6571,6032.992202899474,538.0077971005261
2023,July,5,47,6427,5921.025361263159,505.974638736841
2023,July,5,48,6200,5733.124813297888,466.87518670211205
2023,July,6,1,5993,5535.81539229631,457.18460770369
2023,July,6,2,5883,5451.256116949397,431.74388305060296
2023,July,6,3,5867,5451.763751001983,415.236248998017
2023,July,6,4,5813,5409.594188256768,403.405811743232
2023,July,6,5,5770,5375.496702359292,394.50329764070796
2023,July,6,6,5701,5313.14417490588,387.85582509412
2023,July,6,7,5659,5276.509449322899,382.490550677101
2023,July,6,8,5631,5252.577868755402,378.422131244598
2023,July,6,9,5612,5234.201927275374,377.79807272462597
2023,July,6,10,5673,5293.771046490443,379.228953509557
2023,July,6,11,5757,5364.628487285098,392.371512714902
2023,July,6,12,5914,5502.037678089129,411.962321910871
2023,July,6,13,6084,5643.065970936433,440.934029063567
2023,July,6,14,6262,5817.268469208052,444.73153079194805
2023,July,6,15,6473,6036.470107546961,436.529892453039
2023,July,6,16,6709,6277.149205621202,431.850794378798
2023,July,6,17,6879,6442.452485268312,436.547514731688
2023,July,6,18,6976,6529.766659460991,446.233340539009
2023,July,6,19,7010,6551.400587229341,458.599412770659
2023,July,6,20,7029,6563.963702331468,465.03629766853203
2023,July,6,21,7071,6596.768207204937,474.231792795063
2023,July,6,22,7088,6609.994074150415,478.00592584958497
2023,July,6,23,7051,6569.096570956722,481.903429043278
2023,July,6,24,7001,6521.438219911105,479.561780088895
2023,July,6,25,6902,6426.656769239246,475.343230760754
2023,July,6,26,6946,6475.239611646537,470.760388353463
2023,July,6,27,6959,6484.366484519445,474.633515480555
2023,July,6,28,7026,6548.043592469645,477.95640753035497
2023,July,6,29,7097,6612.870062736022,484.129937263978
2023,July,6,30,7119,6635.446589344985,483.553410655015
2023,July,6,31,7107,6622.482202342189,484.517797657811
2023,July,6,32,7106,6618.676954086221,487.323045913779
2023,July,6,33,7129,6635.820795631836,493.179204368164
2023,July,6,34,7100,6603.5240957932965,496.47590420670304
2023,July,6,35,7057,6556.883591257546,500.11640874245404
2023,July,6,36,7034,6532.51575055638,501.48424944362
2023,July,6,37,7006,6505.334093989022,500.665906010978
2023,July,6,38,6986,6472.962871284627,513.037128715373
2023,July,6,39,6976,6441.980313545685,534.019686454315
2023,July,6,40,6983,6433.480625590462,549.519374409538
2023,July,6,41,6974,6418.648332411993,555.3516675880071
2023,July,6,42,6925,6366.354385167703,558.6456148322969
2023,July,6,43,6861,6305.128474052226,555.871525947774
2023,July,6,44,6742,6183.333570447269,558.666429552731
2023,July,6,45,6581,6032.46484829821,548.53515170179
2023,July,6,46,6437,5898.992202899474,538.0077971005261
2023,July,6,47,6286,5780.025361263159,505.974638736841
2023,July,6,48,6125,5658.124813297888,466.87518670211205
2023,July,7,1,5958,5500.81539229631,457.18460770369
2023,July,7,2,5851,5419.256116949397,431.74388305060296
2023,July,7,3,5792,5376.763751001983,415.236248998017
2023,July,7,4,5736,5332.594188256768,403.405811743232
2023,July,7,5,5698,5303.496702359292,394.50329764070796
2023,July,7,6,5620,5232.14417490588,387.85582509412
2023,July,7,7,5576,5193.509449322899,382.490550677101
2023,July,7,8,5562,5183.577868755402,378.422131244598
2023,July,7,9,5573,5195.201927275374,377.79807272462597
2023,July,7,10,5619,5239.771046490443,379.228953509557
2023,July,7,11,5708,5315.628487285098,392.371512714902
2023,July,7,12,5870,5458.037678089129,411.962321910871
2023,July,7,13,6049,5608.065970936433,440.934029063567
2023,July,7,14,6219,5774.268469208052,444.73153079194805
2023,July,7,15,6396,5959.470107546961,436.529892453039
2023,July,7,16,6599,6167.149205621202,431.850794378798
2023,July,7,17,6791,6354.452485268312,436.547514731688
2023,July,7,18,6877,6430.766659460991,446.233340539009
2023,July,7,19,6941,6482.400587229341,458.599412770659
2023,July,7,20,6969,6503.963702331468,465.03629766853203
2023,July,7,21,7011,6536.768207204937,474.231792795063
2023,July,7,22,7020,6541.994074150415,478.00592584958497
2023,July,7,23,6979,6497.096570956722,481.903429043278
2023,July,7,24,6918,6438.438219911105,479.561780088895
2023,July,7,25,6859,6383.656769239246,475.343230760754
2023,July,7,26,6848,6377.239611646537,470.760388353463
2023,July,7,27,6829,6354.366484519445,474.633515480555
2023,July,7,28,6924,6446.043592469645,477.95640753035497
2023,July,7,29,7031,6546.870062736022,484.129937263978
2023,July,7,30,7087,6603.446589344985,483.553410655015
2023,July,7,31,7138,6653.482202342189,484.517797657811
2023,July,7,32,7131,6643.676954086221,487.323045913779
2023,July,7,33,7252,6758.820795631836,493.179204368164
2023,July,7,34,7320,6823.5240957932965,496.47590420670304
2023,July,7,35,7239,6738.883591257546,500.11640874245404
2023,July,7,36,7123,6621.51575055638,501.48424944362
2023,July,7,37,7023,6522.334093989022,500.665906010978
2023,July,7,38,6973,6459.962871284627,513.037128715373
2023,July,7,39,6958,6423.980313545685,534.019686454315
2023,July,7,40,6965,6415.480625590462,549.519374409538
2023,July,7,41,6951,6395.648332411993,555.3516675880071
2023,July,7,42,6899,6340.354385167703,558.6456148322969
2023,July,7,43,6818,6262.128474052226,555.871525947774
2023,July,7,44,6678,6119.333570447269,558.666429552731
2023,July,7,45,6529,5980.46484829821,548.53515170179
2023,July,7,46,6385,5846.992202899474,538.0077971005261
2023,July,7,47,6249,5743.025361263159,505.974638736841
2023,July,7,48,6163,5696.124813297888,466.87518670211205
2023,July,8,1,6210,5723.853331778802,486.146668221198
2023,July,8,2,6098,5632.891608443041,465.108391556959
2023,July,8,3,6006,5557.731619675529,448.26838032447097
2023,July,8,4,5945,5510.64666672032,434.35333327968
2023,July,8,5,5900,5477.573340563935,422.426659436065
2023,July,8,6,5843,5429.879472279511,413.120527720489
2023,July,8,7,5793,5386.642067053111,406.35793294688904
2023,July,8,8,5747,5347.424521234281,399.57547876571897
2023,July,8,9,5712,5315.993216789153,396.006783210847
2023,July,8,10,5699,5305.747443385597,393.252556614403
2023,July,8,11,5719,5323.263284739408,395.736715260592
2023,July,8,12,5777,5382.586334465848,394.413665534152
2023,July,8,13,5847,5448.348716751647,398.65128324835297
2023,July,8,14,5908,5507.780589940182,400.219410059818
2023,July,8,15,5978,5569.464696268488,408.535303731512
2023,July,8,16,6097,5681.269926132173,415.730073867827
2023,July,8,17,6234,5801.09163854793,432.90836145207
2023,July,8,18,6326,5877.054100658561,448.94589934143903
2023,July,8,19,6377,5911.394256903807,465.605743096193
2023,July,8,20,6423,5948.44922653023,474.55077346977
2023,July,8,21,6481,5995.119167942544,485.880832057456
2023,July,8,22,6503,6013.652701687039,489.347298312961
2023,July,8,23,6478,5986.404556772084,491.595443227916
2023,July,8,24,6433,5943.037559869686,489.96244013031395
2023,July,8,25,6388,5903.701023069308,484.298976930692
2023,July,8,26,6358,5877.045200690953,480.954799309047
2023,July,8,27,6355,5873.377011597005,481.62298840299496
2023,July,8,28,6366,5883.698926120425,482.301073879575
2023,July,8,29,6402,5918.006411442421,483.99358855757896
2023,July,8,30,6464,5980.097511476474,483.902488523526
2023,July,8,31,6491,6006.753237317063,484.246762682937
2023,July,8,32,6484,6000.022738807705,483.977261192295
2023,July,8,33,6499,6013.956395248909,485.043604751091
2023,July,8,34,6512,6028.009110455866,483.990889544134
2023,July,8,35,6500,6014.191374882482,485.80862511751803
2023,July,8,36,6488,6004.747673826303,483.25232617369704
2023,July,8,37,6511,6027.754937837797,483.245062162203
2023,July,8,38,6575,6082.617511123101,492.382488876899
2023,July,8,39,6628,6118.16519037132,509.83480962868
2023,July,8,40,6660,6136.531940322865,523.468059677135
2023,July,8,41,6675,6144.875839956299,530.124160043701
2023,July,8,42,6679,6142.767605997887,536.232394002113
2023,July,8,43,6658,6112.53598038185,545.46401961815
2023,July,8,44,6585,6036.936030726761,548.0639692732391
2023,July,8,45,6494,5950.714883939541,543.285116060459
2023,July,8,46,6414,5882.219545372302,531.7804546276981
2023,July,8,47,6330,5816.375209035122,513.624790964878
2023,July,8,48,6234,5750.586099552301,483.413900447699
2023,July,9,1,6127,5640.853331778802,486.146668221198
2023,July,9,2,6002,5536.891608443041,465.108391556959
2023,July,9,3,5900,5451.731619675529,448.26838032447097
2023,July,9,4,5839,5404.64666672032,434.35333327968
2023,July,9,5,5783,5360.573340563935,422.426659436065
2023,July,9,6,5737,5323.879472279511,413.120527720489
2023,July,9,7,5688,5281.642067053111,406.35793294688904
2023,July,9,8,5660,5260.424521234281,399.57547876571897
2023,July,9,9,5629,5232.993216789153,396.006783210847
2023,July,9,10,5605,5211.747443385597,393.252556614403
2023,July,9,11,5619,5223.263284739408,395.736715260592
2023,July,9,12,5673,5278.586334465848,394.413665534152
2023,July,9,13,5741,5342.348716751647,398.65128324835297
2023,July,9,14,5776,5375.780589940182,400.219410059818
2023,July,9,15,5797,5388.464696268488,408.535303731512
2023,July,9,16,5855,5439.269926132173,415.730073867827
2023,July,9,17,5922,5489.09163854793,432.90836145207
2023,July,9,18,5978,5529.054100658561,448.94589934143903
2023,July,9,19,6015,5549.394256903807,465.605743096193
2023,July,9,20,6100,5625.44922653023,474.55077346977
2023,July,9,21,6162,5676.119167942544,485.880832057456
2023,July,9,22,6166,5676.652701687039,489.347298312961
2023,July,9,23,6045,5553.404556772084,491.595443227916
2023,July,9,24,5991,5501.037559869686,489.96244013031395
2023,July,9,25,6001,5516.701023069308,484.298976930692
2023,July,9,26,6056,5575.045200690953,480.954799309047
2023,July,9,27,6156,5674.377011597005,481.62298840299496
2023,July,9,28,6200,5717.698926120425,482.301073879575
2023,July,9,29,6205,5721.006411442421,483.99358855757896
2023,July,9,30,6242,5758.097511476474,483.902488523526
2023,July,9,31,6251,5766.753237317063,484.246762682937
2023,July,9,32,6292,5808.022738807705,483.977261192295
2023,July,9,33,6353,5867.956395248909,485.043604751091
2023,July,9,34,6329,5845.009110455866,483.990889544134
2023,July,9,35,6306,5820.191374882482,485.80862511751803
2023,July,9,36,6255,5771.747673826303,483.25232617369704
2023,July,9,37,6282,5798.754937837797,483.245062162203
2023,July,9,38,6396,5903.617511123101,492.382488876899
2023,July,9,39,6519,6009.16519037132,509.83480962868
2023,July,9,40,6577,6053.531940322865,523.468059677135
2023,July,9,41,6629,6098.875839956299,530.124160043701
2023,July,9,42,6696,6159.767605997887,536.232394002113
2023,July,9,43,6691,6145.53598038185,545.46401961815
2023,July,9,44,6561,6012.936030726761,548.0639692732391
2023,July,9,45,6446,5902.714883939541,543.285116060459
2023,July,9,46,6318,5786.219545372302,531.7804546276981
2023,July,9,47,6187,5673.375209035122,513.624790964878
2023,July,9,48,6052,5568.586099552301,483.413900447699
2023,July,10,1,5926,5468.81539229631,457.18460770369
2023,July,10,2,5823,5391.256116949397,431.74388305060296
2023,July,10,3,5732,5316.763751001983,415.236248998017
2023,July,10,4,5676,5272.594188256768,403.405811743232
2023,July,10,5,5618,5223.496702359292,394.50329764070796
2023,July,10,6,5570,5182.14417490588,387.85582509412
2023,July,10,7,5512,5129.509449322899,382.490550677101
2023,July,10,8,5496,5117.577868755402,378.422131244598
2023,July,10,9,5504,5126.201927275374,377.79807272462597
2023,July,10,10,5538,5158.771046490443,379.228953509557
2023,July,10,11,5633,5240.628487285098,392.371512714902
2023,July,10,12,5788,5376.037678089129,411.962321910871
2023,July,10,13,5975,5534.065970936433,440.934029063567
2023,July,10,14,6148,5703.268469208052,444.73153079194805
2023,July,10,15,6369,5932.470107546961,436.529892453039
2023,July,10,16,6586,6154.149205621202,431.850794378798
2023,July,10,17,6778,6341.452485268312,436.547514731688
2023,July,10,18,6880,6433.766659460991,446.233340539009
2023,July,10,19,6933,6474.400587229341,458.599412770659
2023,July,10,20,6976,6510.963702331468,465.03629766853203
2023,July,10,21,7022,6547.768207204937,474.231792795063
2023,July,10,22,7075,6596.994074150415,478.00592584958497
2023,July,10,23,7068,6586.096570956722,481.903429043278
2023,July,10,24,6979,6499.438219911105,479.561780088895
2023,July,10,25,6925,6449.656769239246,475.343230760754
2023,July,10,26,6928,6457.239611646537,470.760388353463
2023,July,10,27,6962,6487.366484519445,474.633515480555
2023,July,10,28,7020,6542.043592469645,477.95640753035497
2023,July,10,29,7066,6581.870062736022,484.129937263978
2023,July,10,30,7053,6569.446589344985,483.553410655015
2023,July,10,31,7035,6550.482202342189,484.517797657811
2023,July,10,32,6959,6471.676954086221,487.323045913779
2023,July,10,33,6968,6474.820795631836,493.179204368164
2023,July,10,34,6963,6466.5240957932965,496.47590420670304
2023,July,10,35,6960,6459.883591257546,500.11640874245404
2023,July,10,36,6904,6402.51575055638,501.48424944362
2023,July,10,37,6887,6386.334093989022,500.665906010978
2023,July,10,38,6896,6382.962871284627,513.037128715373
2023,July,10,39,6934,6399.980313545685,534.019686454315
2023,July,10,40,6943,6393.480625590462,549.519374409538
2023,July,10,41,6936,6380.648332411993,555.3516675880071
2023,July,10,42,6900,6341.354385167703,558.6456148322969
2023,July,10,43,6826,6270.128474052226,555.871525947774
2023,July,10,44,6712,6153.333570447269,558.666429552731
2023,July,10,45,6568,6019.46484829821,548.53515170179
2023,July,10,46,6439,5900.992202899474,538.0077971005261
2023,July,10,47,6298,5792.025361263159,505.974638736841
2023,July,10,48,6129,5662.124813297888,466.87518670211205
2023,July,11,1,5962,5504.81539229631,457.18460770369
2023,July,11,2,5858,5426.256116949397,431.74388305060296
2023,July,11,3,5801,5385.763751001983,415.236248998017
2023,July,11,4,5756,5352.594188256768,403.405811743232
2023,July,11,5,5697,5302.496702359292,394.50329764070796
2023,July,11,6,5624,5236.14417490588,387.85582509412
2023,July,11,7,5583,5200.509449322899,382.490550677101
2023,July,11,8,5549,5170.577868755402,378.422131244598
2023,July,11,9,5553,5175.201927275374,377.79807272462597
2023,July,11,10,5589,5209.771046490443,379.228953509557
2023,July,11,11,5690,5297.628487285098,392.371512714902
2023,July,11,12,5866,5454.037678089129,411.962321910871
2023,July,11,13,6055,5614.065970936433,440.934029063567
2023,July,11,14,6226,5781.268469208052,444.73153079194805
2023,July,11,15,6402,5965.470107546961,436.529892453039
2023,July,11,16,6616,6184.149205621202,431.850794378798
2023,July,11,17,6815,6378.452485268312,436.547514731688
2023,July,11,18,6929,6482.766659460991,446.233340539009
2023,July,11,19,6970,6511.400587229341,458.599412770659
2023,July,11,20,6984,6518.963702331468,465.03629766853203
2023,July,11,21,6995,6520.768207204937,474.231792795063
2023,July,11,22,6997,6518.994074150415,478.00592584958497
2023,July,11,23,6993,6511.096570956722,481.903429043278
2023,July,11,24,6974,6494.438219911105,479.561780088895
2023,July,11,25,6960,6484.656769239246,475.343230760754
2023,July,11,26,6963,6492.239611646537,470.760388353463
2023,July,11,27,6959,6484.366484519445,474.633515480555
2023,July,11,28,7010,6532.043592469645,477.95640753035497
2023,July,11,29,7069,6584.870062736022,484.129937263978
2023,July,11,30,7084,6600.446589344985,483.553410655015
2023,July,11,31,7088,6603.482202342189,484.517797657811
2023,July,11,32,7091,6603.676954086221,487.323045913779
2023,July,11,33,7101,6607.820795631836,493.179204368164
2023,July,11,34,7076,6579.5240957932965,496.47590420670304
2023,July,11,35,7005,6504.883591257546,500.11640874245404
2023,July,11,36,6882,6380.51575055638,501.48424944362
2023,July,11,37,6826,6325.334093989022,500.665906010978
2023,July,11,38,6799,6285.962871284627,513.037128715373
2023,July,11,39,6801,6266.980313545685,534.019686454315
2023,July,11,40,6818,6268.480625590462,549.519374409538
2023,July,11,41,6803,6247.648332411993,555.3516675880071
2023,July,11,42,6760,6201.354385167703,558.6456148322969
2023,July,11,43,6681,6125.128474052226,555.871525947774
2023,July,11,44,6566,6007.333570447269,558.666429552731
2023,July,11,45,6401,5852.46484829821,548.53515170179
2023,July,11,46,6268,5729.992202899474,538.0077971005261
2023,July,11,47,6111,5605.025361263159,505.974638736841
2023,July,11,48,5926,5459.124813297888,466.87518670211205
2023,July,12,1,5757,5299.81539229631,457.18460770369
2023,July,12,2,5649,5217.256116949397,431.74388305060296
2023,July,12,3,5604,5188.763751001983,415.236248998017
2023,July,12,4,5551,5147.594188256768,403.405811743232
2023,July,12,5,5510,5115.496702359292,394.50329764070796
2023,July,12,6,5478,5090.14417490588,387.85582509412
2023,July,12,7,5438,5055.509449322899,382.490550677101
2023,July,12,8,5415,5036.577868755402,378.422131244598
2023,July,12,9,5433,5055.201927275374,377.79807272462597
2023,July,12,10,5482,5102.771046490443,379.228953509557
2023,July,12,11,5581,5188.628487285098,392.371512714902
2023,July,12,12,5739,5327.037678089129,411.962321910871
2023,July,12,13,5937,5496.065970936433,440.934029063567
2023,July,12,14,6097,5652.268469208052,444.73153079194805
2023,July,12,15,6276,5839.470107546961,436.529892453039
2023,July,12,16,6503,6071.149205621202,431.850794378798
2023,July,12,17,6693,6256.452485268312,436.547514731688
2023,July,12,18,6809,6362.766659460991,446.233340539009
2023,July,12,19,6842,6383.400587229341,458.599412770659
2023,July,12,20,6862,6396.963702331468,465.03629766853203
2023,July,12,21,6880,6405.768207204937,474.231792795063
2023,July,12,22,6880,6401.994074150415,478.00592584958497
2023,July,12,23,6864,6382.096570956722,481.903429043278
2023,July,12,24,6827,6347.438219911105,479.561780088895
2023,July,12,25,6801,6325.656769239246,475.343230760754
2023,July,12,26,6812,6341.239611646537,470.760388353463
2023,July,12,27,6817,6342.366484519445,474.633515480555
2023,July,12,28,6848,6370.043592469645,477.95640753035497
2023,July,12,29,6866,6381.870062736022,484.129937263978
2023,July,12,30,6910,6426.446589344985,483.553410655015
2023,July,12,31,6957,6472.482202342189,484.517797657811
2023,July,12,32,6975,6487.676954086221,487.323045913779
2023,July,12,33,7010,6516.820795631836,493.179204368164
2023,July,12,34,7040,6543.5240957932965,496.47590420670304
2023,July,12,35,7018,6517.883591257546,500.11640874245404
2023,July,12,36,6914,6412.51575055638,501.48424944362
2023,July,12,37,6901,6400.334093989022,500.665906010978
2023,July,12,38,6918,6404.962871284627,513.037128715373
2023,July,12,39,6958,6423.980313545685,534.019686454315
2023,July,12,40,6973,6423.480625590462,549.519374409538
2023,July,12,41,6939,6383.648332411993,555.3516675880071
2023,July,12,42,6908,6349.354385167703,558.6456148322969
2023,July,12,43,6835,6279.128474052226,555.871525947774
2023,July,12,44,6724,6165.333570447269,558.666429552731
2023,July,12,45,6580,6031.46484829821,548.53515170179
2023,July,12,46,6444,5905.992202899474,538.0077971005261
2023,July,12,47,6298,5792.025361263159,505.974638736841
2023,July,12,48,6083,5616.124813297888,466.87518670211205
2023,July,13,1,5887,5429.81539229631,457.18460770369
2023,July,13,2,5764,5332.256116949397,431.74388305060296
2023,July,13,3,5741,5325.763751001983,415.236248998017
